timestamp,solar_irradiance,wind_speed,temperature,cloud_cover,solar_kw,wind_kw
2025-11-18 22:00:00,0.0,0.97,17.13,1.01,0.0,0.0
2025-11-18 23:00:00,0.0,0.76,16.63,1.51,0.0,0.0
2025-11-19 00:00:00,0.0,0.67,16.24,2.51,0.0,0.0
2025-11-19 01:00:00,0.0,0.68,15.94,0.05,0.0,0.0
2025-11-19 02:00:00,0.0,0.81,15.43,1.51,0.0,0.0
2025-11-19 03:00:00,0.0,1.03,14.75,1.01,0.0,0.0
2025-11-19 04:00:00,0.0,1.27,14.12,1.51,0.0,0.0
2025-11-19 05:00:00,0.0,1.51,13.46,7.04,0.0,0.0
2025-11-19 06:00:00,15.65,1.73,13.08,6.56,2.5040000000000004,0.0
2025-11-19 07:00:00,164.43,1.78,13.65,6.53,26.308800000000005,0.0
2025-11-19 08:00:00,358.67,2.01,16.63,8.7,57.3872,0.0
2025-11-19 09:00:00,529.42,1.95,18.72,8.21,84.7072,0.0
2025-11-19 10:00:00,647.15,2.2,22.19,8.13,103.54400000000001,0.0
2025-11-19 11:00:00,665.53,2.3,24.75,3.43,106.4848,0.0
2025-11-19 12:00:00,649.72,2.11,25.54,0.71,103.95520000000002,0.0
2025-11-19 13:00:00,556.45,1.94,25.77,4.08,89.03200000000001,0.0
2025-11-19 14:00:00,403.58,1.78,25.5,11.39,64.5728,0.0
2025-11-19 15:00:00,219.43,1.54,24.68,15.3,35.1088,0.0
2025-11-19 16:00:00,53.17,1.57,22.12,19.66,8.507200000000001,0.0
2025-11-19 17:00:00,0.0,2.07,19.27,26.23,0.0,0.0
2025-11-19 18:00:00,0.0,2.33,17.61,12.06,0.0,0.0
2025-11-19 19:00:00,0.0,2.45,16.35,10.05,0.0,0.0
2025-11-19 20:00:00,0.0,2.44,15.45,10.55,0.0,0.0
2025-11-19 21:00:00,0.0,2.34,14.82,6.03,0.0,0.0
2025-11-19 22:00:00,0.0,2.23,14.3,5.52,0.0,0.0
2025-11-19 23:00:00,0.0,2.14,13.81,10.54,0.0,0.0
2025-11-20 00:00:00,0.0,2.08,13.3,3.53,0.0,0.0
2025-11-20 01:00:00,0.0,2.06,12.76,10.03,0.0,0.0
2025-11-20 02:00:00,0.0,2.0,12.35,5.3,0.0,0.0
2025-11-20 03:00:00,0.0,1.87,12.04,12.05,0.0,0.0
2025-11-20 04:00:00,0.0,1.79,11.75,9.03,0.0,0.0
2025-11-20 05:00:00,0.0,1.73,11.48,13.52,0.0,0.0
2025-11-20 06:00:00,14.57,1.72,11.19,11.59,2.3312,0.0
2025-11-20 07:00:00,160.25,1.58,12.38,9.26,25.64,0.0
2025-11-20 08:00:00,354.95,2.17,15.17,7.88,56.792,0.0
2025-11-20 09:00:00,524.62,2.15,17.87,6.12,83.9392,0.0
2025-11-20 10:00:00,645.17,2.67,21.57,3.88,103.2272,0.0
2025-11-20 11:00:00,634.72,2.43,23.86,1.95,101.55520000000001,0.0
2025-11-20 12:00:00,625.15,2.27,24.97,0.01,100.024,0.0
2025-11-20 13:00:00,538.97,2.16,25.43,0.0,86.23520000000002,0.0
2025-11-20 14:00:00,387.7,2.04,25.2,6.33,62.032,0.0
2025-11-20 15:00:00,208.5,1.88,24.27,11.36,33.36,0.0
2025-11-20 16:00:00,50.42,1.93,21.25,15.77,8.0672,0.0
2025-11-20 17:00:00,0.0,2.55,18.05,23.61,0.0,0.0
2025-11-20 18:00:00,0.0,2.76,16.64,13.12,0.0,0.0
2025-11-20 19:00:00,0.0,2.8,15.71,15.06,0.0,0.0
2025-11-20 20:00:00,0.0,2.76,15.05,10.55,0.0,0.0
2025-11-20 21:00:00,0.0,2.66,14.6,15.57,0.0,0.0
2025-11-20 22:00:00,0.0,2.54,14.21,16.57,0.0,0.0
2025-11-20 23:00:00,0.0,2.43,13.8,23.1,0.0,0.0
2025-11-21 00:00:00,0.0,2.39,13.29,29.13,0.0,0.0
2025-11-21 01:00:00,0.0,2.4,12.71,29.12,0.0,0.0
2025-11-21 02:00:00,0.0,2.44,12.05,0.23,0.0,0.0
2025-11-21 03:00:00,0.0,2.48,11.38,34.64,0.0,0.0
2025-11-21 04:00:00,0.0,2.5,10.79,40.66,0.0,0.0
2025-11-21 05:00:00,0.0,2.51,10.29,42.2,0.0,0.0
2025-11-21 06:00:00,12.73,2.51,9.9,33.81,2.0368,0.0
2025-11-21 07:00:00,139.77,2.32,11.7,24.93,22.363200000000003,0.0
2025-11-21 08:00:00,326.17,3.11,14.45,17.31,52.18720000000001,0.6963016435185185
2025-11-21 09:00:00,501.02,2.72,17.3,9.33,80.16320000000002,0.0
2025-11-21 10:00:00,624.7,3.5,21.31,0.51,99.95200000000001,0.9924768518518519
2025-11-21 11:00:00,595.62,2.98,23.34,0.34,95.29920000000001,0.0
2025-11-21 12:00:00,588.12,2.29,24.63,0.17,94.0992,0.0
2025-11-21 13:00:00,509.98,1.76,25.21,0.0,81.5968,0.0
2025-11-21 14:00:00,360.73,1.38,25.08,9.42,57.716800000000006,0.0
2025-11-21 15:00:00,190.95,1.13,24.41,15.93,30.552,0.0
2025-11-21 16:00:00,44.78,1.26,22.14,26.52,7.1648,0.0
2025-11-21 17:00:00,0.0,1.92,19.33,38.16,0.0,0.0
2025-11-21 18:00:00,0.0,2.31,17.54,31.63,0.0,0.0
2025-11-21 19:00:00,0.0,2.51,16.23,25.6,0.0,0.0
2025-11-21 20:00:00,0.0,2.58,15.3,31.13,0.0,0.0
2025-11-21 21:00:00,0.0,2.55,14.65,29.12,0.0,0.0
2025-11-21 22:00:00,0.0,2.47,14.12,36.16,0.0,0.0
2025-11-21 23:00:00,0.0,2.38,13.65,36.66,0.0,0.0
2025-11-22 00:00:00,0.0,2.31,13.2,44.7,0.0,0.0
2025-11-22 01:00:00,0.0,2.19,12.83,0.35,0.0,0.0
2025-11-22 02:00:00,0.0,1.95,12.65,59.27,0.0,0.0
2025-11-22 03:00:00,0.0,1.68,12.56,62.28,0.0,0.0
2025-11-22 04:00:00,0.0,1.47,12.42,58.28,0.0,0.0
2025-11-22 05:00:00,0.0,1.32,12.24,50.72,0.0,0.0
2025-11-22 06:00:00,10.68,1.24,12.05,44.3,1.7088,0.0
2025-11-22 07:00:00,130.0,1.15,12.84,32.81,20.8,0.0
2025-11-22 08:00:00,298.05,1.54,15.26,30.35,47.68800000000001,0.0
2025-11-22 09:00:00,460.17,1.55,17.67,24.47,73.6272,0.0
2025-11-22 10:00:00,582.75,1.74,21.91,18.63,93.24000000000001,0.0
2025-11-22 11:00:00,589.3,1.74,24.04,12.97,94.288,0.0
2025-11-22 12:00:00,588.45,1.83,25.01,6.76,94.15200000000002,0.0
2025-11-22 13:00:00,512.38,1.88,25.39,0.01,81.98079999999999,0.0
2025-11-22 14:00:00,359.42,1.83,25.07,22.62,57.507200000000005,0.0
2025-11-22 15:00:00,186.4,1.56,24.11,43.32,29.824,0.0
2025-11-22 16:00:00,42.42,1.56,21.34,67.39,6.7872,0.0
2025-11-22 17:00:00,0.0,2.02,18.97,91.44,0.0,0.0
2025-11-22 18:00:00,0.0,2.24,17.77,92.46,0.0,0.0
2025-11-22 19:00:00,0.0,2.33,16.83,89.43,0.0,0.0
2025-11-22 20:00:00,0.0,2.32,16.05,94.95,0.0,0.0
2025-11-22 21:00:00,0.0,2.21,15.45,90.93,0.0,0.0
2025-11-22 22:00:00,0.0,2.06,14.99,90.43,0.0,0.0
2025-11-22 23:00:00,0.0,1.91,14.61,91.42,0.0,0.0
2025-11-23 00:00:00,0.0,1.77,14.27,87.9,0.0,0.0
2025-11-23 01:00:00,0.0,1.57,14.01,2.45,0.0,0.0
2025-11-23 02:00:00,0.0,1.35,13.76,92.92,0.0,0.0
2025-11-23 03:00:00,0.0,1.16,13.42,90.41,0.0,0.0
2025-11-23 04:00:00,0.0,1.08,12.97,89.4,0.0,0.0
2025-11-23 05:00:00,0.0,1.22,12.45,94.93,0.0,0.0
2025-11-23 06:00:00,8.0,1.47,11.83,81.22,1.2800000000000002,0.0
2025-11-23 07:00:00,103.07,1.53,12.36,65.1,16.4912,0.0
2025-11-23 08:00:00,253.55,2.14,14.68,51.69,40.568000000000005,0.0
2025-11-23 09:00:00,409.83,1.97,17.25,38.46,65.5728,0.0
2025-11-23 10:00:00,539.85,1.98,20.69,25.52,86.37600000000002,0.0
2025-11-23 11:00:00,577.22,2.05,23.37,13.53,92.35520000000002,0.0
2025-11-23 12:00:00,593.4,2.23,24.5,0.0,94.94399999999999,0.0
2025-11-23 13:00:00,486.23,2.39,24.88,18.84,77.7968,0.0
2025-11-23 14:00:00,335.58,2.39,24.62,37.03,53.692800000000005,0.0
2025-11-23 15:00:00,175.88,2.06,23.61,54.65,28.140800000000002,0.0
2025-11-23 16:00:00,40.92,1.82,20.82,74.98,6.547200000000001,0.0
2025-11-23 17:00:00,0.0,2.11,18.38,94.96,0.0,0.0
2025-11-23 18:00:00,0.0,2.1,17.44,89.43,0.0,0.0
2025-11-23 19:00:00,0.0,1.95,16.87,84.41,0.0,0.0
2025-11-23 20:00:00,0.0,1.74,16.51,79.88,0.0,0.0
2025-11-23 21:00:00,0.0,1.5,16.21,82.4,0.0,0.0
2025-11-23 22:00:00,0.0,1.28,15.8,85.41,0.0,0.0
2025-11-23 23:00:00,0.0,1.12,15.4,88.92,0.0,0.0
2025-11-24 00:00:00,0.0,1.06,15.17,85.9,0.0,0.0
2025-11-24 01:00:00,0.0,1.04,14.73,3.69,0.0,0.0
2025-11-24 02:00:00,0.0,1.1,14.23,93.43,0.0,0.0
2025-11-24 03:00:00,0.0,1.23,13.52,95.94,0.0,0.0
2025-11-24 04:00:00,0.0,1.4,12.88,93.39,0.0,0.0
2025-11-24 05:00:00,0.0,1.6,12.36,93.93,0.0,0.0
2025-11-24 06:00:00,7.15,1.81,11.78,70.54,1.144,0.0
2025-11-24 07:00:00,97.5,1.78,12.58,46.74,15.600000000000001,0.0
2025-11-24 08:00:00,263.77,2.34,15.27,24.22,42.2032,0.0
2025-11-24 09:00:00,443.5,2.25,17.68,0.5,70.96000000000001,0.0
2025-11-24 10:00:00,570.95,2.82,21.3,0.35,91.35200000000002,0.0
2025-11-24 11:00:00,562.1,2.91,23.21,0.19,89.93600000000002,0.0
2025-11-24 12:00:00,547.47,2.83,24.25,0.04,87.5952,0.0
2025-11-24 13:00:00,455.92,2.78,24.75,18.83,72.9472,0.0
2025-11-24 14:00:00,308.42,2.65,24.63,36.82,49.34720000000001,0.0
2025-11-24 15:00:00,153.77,2.24,23.77,55.06,24.603200000000005,0.0
2025-11-24 16:00:00,36.47,2.0,20.73,73.76,5.8351999999999995,0.0
2025-11-24 17:00:00,0.0,2.47,17.74,92.95,0.0,0.0
2025-11-24 18:00:00,0.0,2.7,16.25,88.93,0.0,0.0
2025-11-24 19:00:00,0.0,2.76,15.14,82.91,0.0,0.0
2025-11-24 20:00:00,0.0,2.7,14.29,97.94,0.0,0.0
2025-11-24 21:00:00,0.0,2.54,13.69,97.98,0.0,0.0
2025-11-24 22:00:00,0.0,2.32,13.3,96.48,0.0,0.0
2025-11-24 23:00:00,0.0,2.08,13.05,94.45,0.0,0.0
2025-11-25 00:00:00,0.0,1.88,12.78,92.45,0.0,0.0
2025-11-25 01:00:00,0.0,1.76,12.43,15.84,0.0,0.0
2025-11-25 02:00:00,0.0,1.68,12.06,96.43,0.0,0.0
2025-11-25 03:00:00,0.0,1.76,11.63,92.83,0.0,0.0
2025-11-25 04:00:00,0.0,1.93,11.12,88.41,0.0,0.0
2025-11-25 05:00:00,0.0,2.14,10.67,77.35,0.0,0.0
2025-11-25 06:00:00,6.88,2.35,10.24,66.27,1.1008,0.0
2025-11-25 07:00:00,93.78,2.24,11.69,51.45,15.004800000000001,0.0
2025-11-25 08:00:00,228.12,2.72,15.49,43.31,36.4992,0.0
2025-11-25 09:00:00,382.02,2.25,18.15,32.77,61.1232,0.0
2025-11-25 10:00:00,502.9,2.67,22.19,22.22,80.464,0.0
2025-11-25 11:00:00,543.03,2.26,23.97,11.48,86.88480000000001,0.0
2025-11-25 12:00:00,535.12,1.83,24.76,0.0,85.6192,0.0
2025-11-25 13:00:00,447.67,1.57,25.01,0.0,71.6272,0.0
2025-11-25 14:00:00,320.77,1.41,24.77,17.54,51.3232,0.0
2025-11-25 15:00:00,159.57,1.26,24.0,36.81,25.5312,0.0
2025-11-25 16:00:00,35.42,1.11,21.78,56.75,5.6672,0.0
2025-11-25 17:00:00,0.0,1.18,19.45,76.86,0.0,0.0
2025-11-25 18:00:00,0.0,1.19,18.35,79.87,0.0,0.0
2025-11-25 19:00:00,0.0,1.09,17.5,64.81,0.0,0.0
2025-11-25 20:00:00,0.0,1.01,16.99,52.74,0.0,0.0
2025-11-25 21:00:00,0.0,0.95,16.54,36.66,0.0,0.0
2025-11-25 22:00:00,0.0,0.89,15.92,31.65,0.0,0.0
2025-11-25 23:00:00,0.0,0.93,15.27,26.62,0.0,0.0
2025-11-26 00:00:00,0.0,1.04,14.43,30.12,0.0,0.0
2025-11-26 01:00:00,0.0,1.24,13.91,35.84,0.0,0.0
2025-11-26 02:00:00,0.0,1.47,12.95,2.73,0.0,0.0
2025-11-26 03:00:00,0.0,1.77,12.24,34.83,0.0,0.0
2025-11-26 04:00:00,0.0,2.03,11.42,41.68,0.0,0.0
2025-11-26 05:00:00,0.0,2.29,10.65,35.83,0.0,0.0
2025-11-26 06:00:00,6.68,2.55,9.91,27.01,1.0688,0.0
2025-11-26 07:00:00,85.03,2.51,11.03,16.58,13.604800000000001,0.0
2025-11-26 08:00:00,225.12,3.2,14.99,8.57,36.019200000000005,0.7585185185185186
2025-11-26 09:00:00,347.52,3.15,17.58,0.5,55.60320000000001,0.7235156249999999
2025-11-26 10:00:00,458.1,3.28,21.38,0.52,73.296,0.8168414814814813
2025-11-26 11:00:00,517.5,3.02,23.61,1.01,82.8,0.6375835185185185
2025-11-26 12:00:00,505.65,2.83,24.6,4.02,80.904,0.0
2025-11-26 13:00:00,428.65,2.75,24.94,4.89,68.58399999999999,0.0
2025-11-26 14:00:00,291.9,2.67,24.6,18.25,46.704,0.0
2025-11-26 15:00:00,156.8,2.44,23.6,31.03,25.088000000000005,0.0
2025-11-26 16:00:00,34.17,2.27,20.21,50.62,5.4672,0.0
2025-11-26 17:00:00,0.0,2.81,17.0,67.29,0.0,0.0
2025-11-26 18:00:00,0.0,3.05,15.68,53.74,0.0,0.6567737268518516
2025-11-26 19:00:00,0.0,3.18,14.69,45.71,0.0,0.7443850000000002
2025-11-26 20:00:00,0.0,3.22,13.89,41.69,0.0,0.772829814814815
2025-11-26 21:00:00,0.0,3.22,13.17,41.69,0.0,0.772829814814815
2025-11-26 22:00:00,0.0,3.18,12.59,46.46,0.0,0.7443850000000002
2025-11-26 23:00:00,0.0,3.12,12.12,57.28,0.0,0.7030400000000001
2025-11-27 00:00:00,0.0,3.06,11.74,70.34,0.0,0.6632550000000001
2025-11-27 01:00:00,0.0,2.98,11.38,72.21,0.0,0.0
2025-11-27 02:00:00,0.0,2.91,11.13,10.78,0.0,0.0
2025-11-27 03:00:00,0.0,2.88,10.91,36.17,0.0,0.0
2025-11-27 04:00:00,0.0,2.87,10.7,36.67,0.0,0.0
2025-11-27 05:00:00,0.0,2.87,10.56,57.63,0.0,0.0
2025-11-27 06:00:00,5.05,2.88,10.49,48.94,0.808,0.0
2025-11-27 07:00:00,70.0,3.04,12.35,39.89,11.200000000000003,0.6503348148148148
2025-11-27 08:00:00,192.4,3.84,14.69,30.91,30.784000000000006,1.3107199999999997
2025-11-27 09:00:00,325.83,3.4,17.15,24.45,52.1328,0.9098148148148146
2025-11-27 10:00:00,435.17,3.52,20.85,14.41,69.6272,1.0095881481481481
2025-11-27 11:00:00,499.25,3.3,22.62,25.16,79.88000000000001,0.8318749999999999
2025-11-27 12:00:00,472.42,2.96,23.52,24.64,75.5872,0.0
2025-11-27 13:00:00,380.7,2.61,23.95,26.06,60.912000000000006,0.0
2025-11-27 14:00:00,249.48,2.41,23.75,38.67,39.916799999999995,0.0
2025-11-27 15:00:00,131.75,2.23,22.91,51.36,21.080000000000002,0.0
2025-11-27 16:00:00,26.9,1.95,20.37,67.86,4.304,0.0
2025-11-27 17:00:00,0.0,2.4,17.74,82.29,0.0,0.0
2025-11-27 18:00:00,0.0,2.54,16.69,79.76,0.0,0.0
2025-11-27 19:00:00,0.0,2.6,15.89,72.96,0.0,0.0
2025-11-27 20:00:00,0.0,2.6,15.22,90.02,0.0,0.0
2025-11-27 21:00:00,0.0,2.54,14.67,96.19,0.0,0.0
2025-11-27 22:00:00,0.0,2.4,14.28,85.0,0.0,0.0
2025-11-27 23:00:00,0.0,2.18,14.11,86.47,0.0,0.0
2025-11-28 00:00:00,0.0,1.95,14.05,80.58,0.0,0.0
2025-11-28 01:00:00,0.0,1.74,14.0,26.48,0.0,0.0
2025-11-28 02:00:00,0.0,1.55,13.96,91.01,0.0,0.0
2025-11-28 03:00:00,0.0,1.41,13.88,98.07,0.0,0.0
2025-11-28 04:00:00,0.0,1.37,13.72,96.58,0.0,0.0
2025-11-28 05:00:00,0.0,1.41,13.49,94.98,0.0,0.0
2025-11-28 06:00:00,4.57,1.48,13.29,84.16,0.7312000000000001,0.0
2025-11-28 07:00:00,58.85,1.39,14.11,72.79,9.416,0.0
2025-11-28 08:00:00,155.82,1.58,15.14,62.72,24.9312,0.0
2025-11-28 09:00:00,283.17,1.23,16.36,53.2,45.30720000000001,0.0
2025-11-28 10:00:00,421.52,1.18,19.23,30.9,67.4432,0.0
2025-11-28 11:00:00,520.5,1.02,21.56,19.03,83.28,0.0
2025-11-28 12:00:00,456.83,0.99,22.2,43.48,73.0928,0.0
2025-11-28 13:00:00,351.5,1.29,22.21,41.18,56.24,0.0
2025-11-28 14:00:00,221.1,1.42,21.77,52.69,35.376,0.0
2025-11-28 15:00:00,120.88,1.29,20.94,64.88,19.3408,0.0
2025-11-28 16:00:00,26.48,1.0,19.54,78.87,4.236800000000001,0.0
2025-11-28 17:00:00,0.0,0.94,18.28,91.33,0.0,0.0
2025-11-28 18:00:00,0.0,0.72,17.76,86.39,0.0,0.0
2025-11-28 19:00:00,0.0,0.61,17.4,80.36,0.0,0.0
2025-11-28 20:00:00,0.0,0.7,17.14,87.34,0.0,0.0
2025-11-28 21:00:00,0.0,0.74,16.92,90.37,0.0,0.0
2025-11-28 22:00:00,0.0,0.74,16.78,91.93,0.0,0.0
2025-11-28 23:00:00,0.0,0.76,16.55,95.44,0.0,0.0
2025-11-29 00:00:00,0.0,0.93,16.36,92.78,0.0,0.0
2025-11-29 01:00:00,0.0,1.31,15.85,10.94,0.0,0.0
2025-11-29 02:00:00,0.0,1.61,15.4,90.32,0.0,0.0
2025-11-29 03:00:00,0.0,1.75,15.13,97.38,0.0,0.0
2025-11-29 04:00:00,0.0,1.81,14.81,98.36,0.0,0.0
2025-11-29 05:00:00,0.0,1.83,14.5,98.42,0.0,0.0
2025-11-29 06:00:00,5.12,1.76,14.29,74.07,0.8192,0.0
2025-11-29 07:00:00,79.28,1.44,15.3,48.47,12.684800000000001,0.0
2025-11-29 08:00:00,220.52,1.58,17.47,25.99,35.28320000000001,0.0
2025-11-29 09:00:00,384.58,1.1,19.95,1.01,61.5328,0.0
2025-11-29 10:00:00,511.0,0.75,23.47,2.45,81.76,0.0
2025-11-29 11:00:00,536.17,1.1,24.96,3.89,85.78719999999998,0.0
2025-11-29 12:00:00,533.33,1.57,25.66,6.02,85.33280000000002,0.0
2025-11-29 13:00:00,460.1,1.94,25.89,6.62,73.616,0.0
2025-11-29 14:00:00,322.23,2.03,25.77,22.24,51.5568,0.0
2025-11-29 15:00:00,163.5,1.88,25.07,40.28,26.160000000000004,0.0
2025-11-29 16:00:00,38.17,1.36,23.06,57.6,6.107200000000001,0.0
2025-11-29 17:00:00,0.0,1.32,21.36,75.36,0.0,0.0
2025-11-29 18:00:00,0.0,1.29,20.65,77.36,0.0,0.0
2025-11-29 19:00:00,0.0,1.62,19.59,78.36,0.0,0.0
2025-11-29 20:00:00,0.0,2.14,17.98,80.88,0.0,0.0
2025-11-29 21:00:00,0.0,2.5,16.48,87.43,0.0,0.0
2025-11-29 22:00:00,0.0,2.63,15.32,91.45,0.0,0.0
2025-11-29 23:00:00,0.0,2.6,14.45,96.96,0.0,0.0
2025-11-30 00:00:00,0.0,2.51,13.76,98.47,0.0,0.0
2025-11-30 01:00:00,0.0,2.43,13.23,25.22,0.0,0.0
2025-11-30 02:00:00,0.0,2.35,12.84,99.98,0.0,0.0
2025-11-30 03:00:00,0.0,2.22,12.66,99.98,0.0,0.0
2025-11-30 04:00:00,0.0,2.03,12.73,99.28,0.0,0.0
2025-11-30 05:00:00,0.0,1.75,12.97,98.79,0.0,0.0
2025-11-30 06:00:00,6.55,1.34,13.39,92.43,1.0479999999999998,0.0
2025-11-30 07:00:00,92.57,0.86,14.56,86.12,14.8112,0.0
2025-11-30 08:00:00,230.7,0.58,16.28,79.47,36.912,0.0
2025-11-30 09:00:00,363.1,0.12,18.19,73.05,58.096000000000004,0.0
2025-11-30 10:00:00,473.8,1.96,22.21,56.41,75.808,0.0
2025-11-30 11:00:00,489.02,2.83,23.71,41.6,78.2432,0.0
2025-11-30 12:00:00,462.12,3.09,24.49,74.97,73.93920000000001,0.6829543749999999
2025-11-30 13:00:00,359.02,3.16,24.8,78.57,57.443200000000004,0.7304281481481483
2025-11-30 14:00:00,244.75,3.11,24.59,81.54,39.16,0.6963016435185185
2025-11-30 15:00:00,133.02,2.8,23.75,81.59,21.2832,0.0
2025-11-30 16:00:00,29.7,2.02,21.13,84.22,4.752000000000001,0.0
2025-11-30 17:00:00,0.0,2.17,18.8,87.22,0.0,0.0
2025-11-30 18:00:00,0.0,2.19,17.89,78.36,0.0,0.0
2025-11-30 19:00:00,0.0,2.19,17.08,67.81,0.0,0.0
2025-11-30 20:00:00,0.0,2.1,16.45,67.3,0.0,0.0
2025-11-30 21:00:00,0.0,1.9,16.06,69.32,0.0,0.0
2025-11-30 22:00:00,0.0,1.65,15.8,66.31,0.0,0.0
2025-11-30 23:00:00,0.0,1.47,15.43,66.31,0.0,0.0
2025-12-01 00:00:00,0.0,1.36,15.05,0.55,0.0,0.0
2025-12-01 01:00:00,0.0,1.23,14.67,82.3,0.0,0.0
2025-12-01 02:00:00,0.0,1.11,14.44,1.12,0.0,0.0
2025-12-01 03:00:00,0.0,1.0,14.21,76.34,0.0,0.0
2025-12-01 04:00:00,0.0,0.97,13.87,70.31,0.0,0.0
2025-12-01 05:00:00,0.0,1.12,13.49,1.51,0.0,0.0
2025-12-01 06:00:00,6.0,1.37,12.83,1.51,0.96,0.0
2025-12-01 07:00:00,103.53,1.47,13.11,1.51,16.5648,0.0
2025-12-01 08:00:00,262.52,2.09,15.39,1.51,42.0032,0.0
2025-12-01 09:00:00,398.98,2.1,17.83,1.51,63.83680000000001,0.0
2025-12-01 10:00:00,516.17,2.34,21.71,1.51,82.5872,0.0
2025-12-01 11:00:00,542.92,2.65,23.35,1.51,86.8672,0.0
2025-12-01 12:00:00,534.35,2.89,24.2,1.51,85.49600000000001,0.0
2025-12-01 13:00:00,463.55,2.89,24.56,1.33,74.168,0.0
2025-12-01 14:00:00,329.7,2.66,24.41,1.17,52.752,0.0
2025-12-01 15:00:00,191.48,2.32,23.7,1.0,30.6368,0.0
2025-12-01 16:00:00,43.35,1.71,21.23,0.83,6.936,0.0
2025-12-01 17:00:00,0.0,2.19,18.66,0.67,0.0,0.0
2025-12-01 18:00:00,0.0,2.57,17.36,0.5,0.0,0.0
2025-12-01 19:00:00,0.0,2.88,16.42,0.5,0.0,0.0
2025-12-01 20:00:00,0.0,3.0,15.74,0.5,0.0,0.625
2025-12-01 21:00:00,0.0,2.99,15.18,0.5,0.0,0.0
2025-12-01 22:00:00,0.0,2.91,14.62,1.01,0.0,0.0
2025-12-01 23:00:00,0.0,2.83,14.05,2.01,0.0,0.0
2025-12-02 00:00:00,0.0,2.78,13.48,3.52,0.0,0.0
2025-12-02 01:00:00,0.0,2.76,12.96,2.51,0.0,0.0
2025-12-02 02:00:00,0.0,2.72,12.48,12.6,0.0,0.0
2025-12-02 03:00:00,0.0,2.67,11.93,16.89,0.0,0.0
2025-12-02 04:00:00,0.0,2.6,11.47,9.29,0.0,0.0
2025-12-02 05:00:00,0.0,2.53,11.07,4.02,0.0,0.0
2025-12-02 06:00:00,6.1,2.45,10.78,5.74,0.976,0.0
2025-12-02 07:00:00,99.88,2.1,12.5,5.65,15.9808,0.0
2025-12-02 08:00:00,253.0,2.54,15.38,13.28,40.480000000000004,0.0
2025-12-02 09:00:00,408.85,2.16,17.97,15.19,65.41600000000001,0.0
2025-12-02 10:00:00,531.3,2.94,22.32,13.07,85.00800000000001,0.0
2025-12-02 11:00:00,573.72,3.77,24.49,4.04,91.79520000000001,1.240338726851852
2025-12-02 12:00:00,569.38,3.88,24.97,2.48,91.1008,1.352108148148148
2025-12-02 13:00:00,496.27,3.86,24.99,0.92,79.4032,1.3313068518518518
2025-12-02 14:00:00,360.42,3.72,24.51,0.84,57.66720000000001,1.1916400000000003
2025-12-02 15:00:00,207.5,3.13,23.46,0.77,33.2,0.7098216898148147
2025-12-02 16:00:00,49.17,2.34,20.17,0.69,7.8672,0.0
2025-12-02 17:00:00,0.0,2.57,17.58,0.61,0.0,0.0
2025-12-02 18:00:00,0.0,2.59,16.71,0.54,0.0,0.0
2025-12-02 19:00:00,0.0,2.61,15.87,0.46,0.0,0.0
2025-12-02 20:00:00,0.0,2.66,14.94,0.39,0.0,0.0
2025-12-02 21:00:00,0.0,2.75,13.95,0.31,0.0,0.0
2025-12-02 22:00:00,0.0,2.84,13.02,0.24,0.0,0.0
2025-12-02 23:00:00,0.0,2.96,12.11,0.16,0.0,0.0
2025-12-03 00:00:00,0.0,3.13,11.27,0.09,0.0,0.7098216898148147
2025-12-03 01:00:00,0.0,3.28,10.57,0.01,0.0,0.8168414814814813
2025-12-03 02:00:00,0.0,3.37,10.0,0.06,0.0,0.8859433564814816
2025-12-03 03:00:00,0.0,3.38,9.54,0.11,0.0,0.8938535185185186
2025-12-03 04:00:00,0.0,3.33,9.18,0.16,0.0,0.854769375
2025-12-03 05:00:00,0.0,3.2,8.97,0.21,0.0,0.7585185185185186
2025-12-03 06:00:00,6.55,3.01,8.96,0.26,1.0479999999999998,0.6312708564814813
2025-12-03 07:00:00,121.72,2.51,10.96,0.31,19.4752,0.0
2025-12-03 08:00:00,303.83,2.7,15.0,0.36,48.6128,0.0
2025-12-03 09:00:00,474.27,2.14,17.53,0.4,75.8832,0.0
2025-12-03 10:00:00,594.97,1.08,21.29,0.45,95.1952,0.0
2025-12-03 11:00:00,593.92,0.33,23.07,0.5,95.02720000000001,0.0
2025-12-03 12:00:00,581.72,0.56,23.61,0.5,93.07520000000001,0.0
2025-12-03 13:00:00,505.42,0.68,23.74,0.17,80.86720000000001,0.0
2025-12-03 14:00:00,369.25,0.79,23.44,1.52,59.08000000000001,0.0
2025-12-03 15:00:00,210.93,0.95,22.69,2.86,33.7488,0.0
2025-12-03 16:00:00,50.8,1.1,20.63,4.21,8.128,0.0
2025-12-03 17:00:00,0.0,1.6,18.38,5.66,0.0,0.0
2025-12-03 18:00:00,0.0,2.17,16.63,33.09,0.0,0.0
2025-12-03 19:00:00,0.0,2.62,14.74,32.16,0.0,0.0
2025-12-03 20:00:00,0.0,2.99,13.01,36.93,0.0,0.0
2025-12-03 21:00:00,0.0,3.11,12.07,27.7,0.0,0.6963016435185185
2025-12-03 22:00:00,0.0,3.12,10.99,12.18,0.0,0.7030400000000001
2025-12-03 23:00:00,0.0,3.06,10.1,1.51,0.0,0.6632550000000001
